id,created_at,text,retweet_count,,,
1121202083435200000,4/24/19 23:59,Was that a Bird scooter covered in orange and blue flags?!? 👀,0,,,
1121196384151970000,4/24/19 23:37,@JackHawley @elonmusk @joshandscomb @EGOPowerPlus Kind of like a bird scooter with a baby on front ha,0,,,
1121190970786230000,4/24/19 23:15,"RT @altaplanning: As dockless electric scooters multiply on city streets, @BirdRide announces it is forming a new transit infrastructure fu…",10,,,
1121188432217240000,4/24/19 23:05,@robynsidersky @EditorReece Nope. Just saw her riding a Bird scooter down Granby.,0,,,
1121187627040790000,4/24/19 23:02,"RT @Veronica: I shit you not, I just saw a dude with a man bun riding a Bird scooter spill a grocery bag filled with La Croix onto Folsom S…",79,,,
1121186696433780000,4/24/19 22:58,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121181191984540000,4/24/19 22:36,Too many people on bird scooters today. Is it National Bird Scooter day or what?,0,,,
1121176879547870000,4/24/19 22:19,"RT @Veronica: I shit you not, I just saw a dude with a man bun riding a Bird scooter spill a grocery bag filled with La Croix onto Folsom S…",79,,,
1121174805011680000,4/24/19 22:11,Keisha Lance Bottoms: Get Helmets Included with Bird Electric Scooter Rentals - Sign the Petition! https://t.co/31GOfo8rKP via @UKChange,0,,,
1121172178517380000,4/24/19 22:00,i don't have a horse but bumping old town road while riding on a bird scooter down the middle of a busy LA street during rush hour &gt;&gt;&gt;&gt;,0,,,
1121171362977070000,4/24/19 21:57,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121171219523360000,4/24/19 21:57,"@DSmithShow welp, thanks for ruining my day! Was just on a bird scooter 10 minutes ago. This is very frustrating news. #ScooterCity",0,,,
1121170923267080000,4/24/19 21:55,"With so many accidents and an abundance of complaints, San Diego City Council has unanimously voted on new regulati… https://t.co/atjZRkZF7A",0,,,
1121168215072280000,4/24/19 21:45,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121165296499210000,4/24/19 21:33,Seeing a guy pushing a bird scooter up highway 17 was easily the best gift I could’ve asked for today,0,,,
1121163299293470000,4/24/19 21:25,"@ekaycbs so @WillBrinson launched himself off of a Bird scooter?

Sometimes photoshop isn't even necessary.",0,,,
1121163231110860000,4/24/19 21:25,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121162061491370000,4/24/19 21:20,RT @FastCoDesign: The scooter company Bird wants to make urban transportation more sustainable by replacing short car trips in cities https…,3,,,
1121159727394770000,4/24/19 21:11,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121158682635570000,4/24/19 21:07,"Serious question, does anyone know how to hot-wire a bird scooter?",0,,,
1121153055175530000,4/24/19 20:44,"UPDATE: they started lifting themselves on the bar and then dancing, and also happens to be the owner of the Bird s… https://t.co/1LBJtLlweQ",0,,,
1121152913697640000,4/24/19 20:44,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121152208723040000,4/24/19 20:41,Riding a scooter while intoxicated can get you a DUI.  Don't forget to have our number on speed dial if you plan on… https://t.co/Hef9EsobOm,0,,,
1121150606201240000,4/24/19 20:35,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121148798057660000,4/24/19 20:27,Just saw a girl eat concrete because she couldn’t stop her bird scooter 😂,0,,,
1121147475962680000,4/24/19 20:22,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121146588305520000,4/24/19 20:19,am i over caffeinated or is someone riding a bird scooter through the vcu library?,0,,,
1121143657258720000,4/24/19 20:07,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121140231036550000,4/24/19 19:53,I wanna go ride a bird scooter today,0,,,
1121137934105820000,4/24/19 19:44,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121136452132370000,4/24/19 19:38,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121135745987750000,4/24/19 19:36,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121134033428270000,4/24/19 19:29,"Just saw a bird scooter cruising on the shoulder of the interstate, seems safe",0,,,
1121132596354850000,4/24/19 19:23,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121130145727830000,4/24/19 19:13,RT @charliearogers: Just saw construction truck barrel over and destroy a Bird scooter 😬,1,,,
1121126274112660000,4/24/19 18:58,Just saw construction truck barrel over and destroy a Bird scooter 😬,1,,,
1121117175153090000,4/24/19 18:22,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121112880915470000,4/24/19 18:05,there's a dunk tank on campus and I just watched somebody ride a bird scooter right into the target. proud of my generation,0,,,
1121111991546930000,4/24/19 18:01,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121111889088370000,4/24/19 18:01,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121111844486250000,4/24/19 18:01,Mrs. Brown always put me in a good mood. Picture a Senior government official screaming your name down Pennsylvania… https://t.co/oJd0haFXiF,0,,,
1121111799401730000,4/24/19 18:00,"RT @TG_AzeemNasir: Was minding my own business on my bird scooter, talking to this mans neighbor having a nice convo..when this guy comes a…",4499,,,
1121111692262300000,4/24/19 18:00,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121110692147480000,4/24/19 17:56,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121110280136810000,4/24/19 17:54,RT @FastCoDesign: The scooter company Bird wants to make urban transportation more sustainable by replacing short car trips in cities https…,3,,,
1121110237585510000,4/24/19 17:54,Me on a bird scooter in Atlanta this summer https://t.co/LeCDdDwm7l,0,,,
1121110029208250000,4/24/19 17:53,RT @FastCompany: The scooter company Bird wants to replace short car trips in cities https://t.co/HnoL9ztUDK,9,,,
1121108590142660000,4/24/19 17:48,The scooter company Bird wants to replace short car trips in cities https://t.co/4MqAtreR6g FastCompany,0,,,
1121107696063790000,4/24/19 17:44,RT @FastCompany: The scooter company Bird wants to replace short car trips in cities https://t.co/HnoL9ztUDK,9,,,
1121107454723590000,4/24/19 17:43,@cynmoto @116stCU (relacionado: https://t.co/t8pVG5WH7M),0,,,
1121106993559690000,4/24/19 17:41,NEVER mount a bird scooter at 2 am and ride through the empty streets of LA with the wind in your hair. You'll NEVER be the same.,0,,,
1121106978523110000,4/24/19 17:41,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121106850865400000,4/24/19 17:41,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121106419481070000,4/24/19 17:39,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121105609049260000,4/24/19 17:36,If you’re sad just ride a bird scooter around for a bit it’ll fix you right up,0,,,
1121105198271770000,4/24/19 17:34,RT @FastCompany: The scooter company Bird wants to replace short car trips in cities https://t.co/HnoL9ztUDK,9,,,
1121104799624300000,4/24/19 17:33,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121104303622580000,4/24/19 17:31,RT @FastCompany: The scooter company Bird wants to replace short car trips in cities https://t.co/HnoL9ztUDK,9,,,
1121104061468740000,4/24/19 17:30,The scooter company Bird wants to make urban transportation more sustainable by replacing short car trips in cities https://t.co/7Sj2SrMJCg,3,,,
1121103204639490000,4/24/19 17:26,RT @FastCompany: The scooter company Bird wants to replace short car trips in cities https://t.co/HnoL9ztUDK,9,,,
1121102897738070000,4/24/19 17:25,The scooter company Bird wants to replace short car trips in cities https://t.co/HnoL9ztUDK,9,,,
1121100656453060000,4/24/19 17:16,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121100318396140000,4/24/19 17:15,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121100001088820000,4/24/19 17:14,@ebooksyearn @kaplajk @BikeEveryDay @tbridge777 Gah can we weld autocorrect to a bird scooter Jon,0,,,
1121099687195370000,4/24/19 17:12,I always laugh when I see people doubled up riding Bird scooters... So it figures that Bee &amp; I went out for a morni… https://t.co/WNWAl0I47M,0,,,
1121098667845450000,4/24/19 17:08,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121097784642420000,4/24/19 17:05,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121096572886920000,4/24/19 17:00,"Bird Scooter tried to censor my Boing Boing post with a legal threat that's so stupid, it's a whole new kind of wro… https://t.co/QzDGrsMQed",0,,,
1121096476132690000,4/24/19 17:00,"@Caltrain TY! What size is personal? Scooter I’m talking about are as large if not larger that Bird, Lime, etc. Don… https://t.co/uMY6IfngCy",0,,,
1121095817492870000,4/24/19 16:57,@kaplajk @ebooksyearn @BikeEveryDay @tbridge777 Seriously John if we could just weld the boot to a bird scooter,0,,,
1121093544448530000,4/24/19 16:48,Had to ride a bird scooter to my interview so I wasn’t late because I parked too far away... I’ve never felt more lame,0,,,
1121093461174820000,4/24/19 16:48,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121091932531370000,4/24/19 16:42,"RT @DrewAmidei: Do your friends with disabilities a favor, if you see a bird scooter in the middle of sidewalk kindly, but not necessarily…",1,,,
1121090452420210000,4/24/19 16:36,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121087311955890000,4/24/19 16:23,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121086607170330000,4/24/19 16:20,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121086540267090000,4/24/19 16:20,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121085960567960000,4/24/19 16:18,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121084007607720000,4/24/19 16:10,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121081850112370000,4/24/19 16:01,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121080811707670000,4/24/19 15:57,"Pura Vida teamed up w electric scooter brand Bird for a limited edition charity bracelet! For every one sold, we’ll… https://t.co/XsoBOvvv1c",0,,,
1121080303634860000,4/24/19 15:55,"Completed my first ride on a shared electric scooter by ⁦@BirdRide⁩ here at the #OkympicPark in Stratford 
▪️It’s a… https://t.co/nMQyTGfeqf",0,,,
1121079388383190000,4/24/19 15:52,"Do your friends with disabilities a favor, if you see a bird scooter in the middle of sidewalk kindly, but not nece… https://t.co/Ay2VymWeRz",1,,,
1121076198023530000,4/24/19 15:39,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121074570805610000,4/24/19 15:33,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121070963762890000,4/24/19 15:18,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121070505983910000,4/24/19 15:16,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121067512483990000,4/24/19 15:04,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121067484948250000,4/24/19 15:04,lmao after that gut wrenching game 7 L i rode a bird scooter full speed into oncoming san jose traffic. disappointe… https://t.co/7TTdGJReIE,0,,,
1121066812169310000,4/24/19 15:02,"@eshap Same: Bird scooter, no AirPods",0,,,
1121066678425500000,4/24/19 15:01,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121064184064740000,4/24/19 14:51,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121062777949270000,4/24/19 14:46,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121062424801670000,4/24/19 14:44,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121062346175260000,4/24/19 14:44,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121061581503300000,4/24/19 14:41,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121059676991310000,4/24/19 14:33,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121052716061660000,4/24/19 14:06,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121052589523550000,4/24/19 14:05,"I fully support Bird and Lime scooters being in cities, and I plan to ride one myself sometime. That said, it will… https://t.co/9LszFahq81",0,,,
1121051971102750000,4/24/19 14:03,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121051672711710000,4/24/19 14:02,How can scooter-sharing companies kick unprofitability and make sense as a viable @mobility option? @verge navigate… https://t.co/TF0t9Fesx3,0,,,
1121051445212650000,4/24/19 14:01,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121050154646360000,4/24/19 13:55,"Douchiness 3.0: 
AirPods + Bird Scooter",0,,,
1121048070551160000,4/24/19 13:47,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121046340379770000,4/24/19 13:40,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121045971637390000,4/24/19 13:39,"A plan approved in San Diego to deal with Bird, Lime and Razor, makers and marketers of dockless scooters:… https://t.co/sAq3lV1uBl",0,,,
1121044965835110000,4/24/19 13:35,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121044577354440000,4/24/19 13:33,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121044516432040000,4/24/19 13:33,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121043663755390000,4/24/19 13:30,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121042646452110000,4/24/19 13:26,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121041895810110000,4/24/19 13:23,"RT @AudubonPA: Our non-releasable Eastern Screech Owls, Oscar and Scooter, looking like they are posing for a 90’s rap album cover. 🤣 Want…",1,,,
1121041691723590000,4/24/19 13:22,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121041574920510000,4/24/19 13:21,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121041291905850000,4/24/19 13:20,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121039875820490000,4/24/19 13:15,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121039512300390000,4/24/19 13:13,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121039028936160000,4/24/19 13:11,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121038623908880000,4/24/19 13:10,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121032742928510000,4/24/19 12:46,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121029482658180000,4/24/19 12:33,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121027472005440000,4/24/19 12:25,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121026950548590000,4/24/19 12:23,"RT @TG_AzeemNasir: Was minding my own business on my bird scooter, talking to this mans neighbor having a nice convo..when this guy comes a…",4499,,,
1121026136299920000,4/24/19 12:20,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121023366331270000,4/24/19 12:09,"Our non-releasable Eastern Screech Owls, Oscar and Scooter, looking like they are posing for a 90’s rap album cover… https://t.co/PXpsjhVCxy",1,,,
1121021186736100000,4/24/19 12:00,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121016067139280000,4/24/19 11:40,"RT @TG_AzeemNasir: Was minding my own business on my bird scooter, talking to this mans neighbor having a nice convo..when this guy comes a…",4499,,,
1121009963239980000,4/24/19 11:16,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121009680493490000,4/24/19 11:15,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121003111613590000,4/24/19 10:49,5€ OFFERTS avec le code promo de parrainage SAMHTH sur votre 1er trajet #KAPTEN en France ! J'en profite =&gt;… https://t.co/fuCrJZDLfI,0,,,
1120999506827510000,4/24/19 10:34,"Can we please agree on universal terms for scooters, motos, bicycles, etc?
I propose:
• Bicycle - manual 2 wheeler… https://t.co/myGhLKQt52",0,,,
1120990814325360000,4/24/19 10:00,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120990604241110000,4/24/19 9:59,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120972896296470000,4/24/19 8:48,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120949405299820000,4/24/19 7:15,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120938960409120000,4/24/19 6:34,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120934879930260000,4/24/19 6:17,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120934722534680000,4/24/19 6:17,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120928263373820000,4/24/19 5:51,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120926107623140000,4/24/19 5:43,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120919606523250000,4/24/19 5:17,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120915879443740000,4/24/19 5:02,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120915024849950000,4/24/19 4:59,Before this I completely flew out of my bird scooter https://t.co/VAuoIEyDlX,0,,,
1120908403453250000,4/24/19 4:32,"RT @Caltrain: Scooter Rules:
🛴 Rental scooters (Bird, Lime, etc.) are NOT allowed on Caltrain.
🛴 Personal scooters must fit on the luggage…",10,,,
1120906667690860000,4/24/19 4:25,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120904141419580000,4/24/19 4:15,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120903329134060000,4/24/19 4:12,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120900039457550000,4/24/19 3:59,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120895084055010000,4/24/19 3:39,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120892824839440000,4/24/19 3:30,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120887156065620000,4/24/19 3:08,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120886846962130000,4/24/19 3:07,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120883905387790000,4/24/19 2:55,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120882328312650000,4/24/19 2:49,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120880918690840000,4/24/19 2:43,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120880407799580000,4/24/19 2:41,"There’s only a few years, platforms and commonly used — and the wall to shoot your future of socialism over capital… https://t.co/nuPu3PunxE",0,,,
1120879764376400000,4/24/19 2:38,Wow how dare Jane the Virgin try to end my Bird scooter hatred by sending its heroine on a classic romcom chasedown… https://t.co/RrKl24cnWS,0,,,
1120872879254580000,4/24/19 2:11,"RT @wyattp22: bro it’s crazy that if u drive a tesla, ur pretty much driving a bird scooter with 4 wheels and a steering wheel...",2,,,
1120869530903790000,4/24/19 1:58,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120868853670710000,4/24/19 1:55,@eddyburback Some times when I ride my bird scooter around town with my boys sometimes I will just stop for a momen… https://t.co/FlOUUydgdk,0,,,
1120868637751950000,4/24/19 1:54,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120862844122090000,4/24/19 1:31,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120859735920650000,4/24/19 1:19,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120856425570410000,4/24/19 1:06,I miss my bird so much 😔,0,,,
1120850377404860000,4/24/19 0:42,Wonder how my job would feel about me riding a rentable bird scooter into the office and parking it for later. Think they’ll trip?,0,,,
1120847876270140000,4/24/19 0:32,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120847610150100000,4/24/19 0:31,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120845074760430000,4/24/19 0:21,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120842602394390000,4/24/19 0:11,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1120841000073690000,4/24/19 0:04,RT @eddyburback: just spotted someone riding a bird scooter WITHOUT his boys so i beat the shit out of him,219,,,
1121201296076360000,4/24/19 23:56,"So @BirdRide what’s your take on your helmet rule? In the month of April in #Atlanta, exactly 0.0% of your thousand… https://t.co/gprAtdcGVb",0,,,
1121193630276950000,4/24/19 23:26,"Really though, what’s your recommendations for parking in a neighborhood, @limebike and @birdride? Can they be on n… https://t.co/GqoboRbQHP",0,,,
1121193545270840000,4/24/19 23:25,stiletto pumps i̶n̶ ̶t̶h̶e̶ ̶c̶l̶u̶b̶ on a @BirdRide cruising down the street,0,,,
1121193507593560000,4/24/19 23:25,Honestly. Feeling old bc I’m legit annoyed a @limebike and @BirdRide are parked on the sidewalk/grass in front of my house.,0,,,
1121193234389060000,4/24/19 23:24,"RT @FastCoIdeas: “We think of @BirdRide as a full-on sustainability company,” says @melindahanson, the company’s head of sustainability.
“…",9,,,
1121185804573900000,4/24/19 22:55,RT @joeei: Learning so much @algolia tonight with a bunch of super smart people from @BirdRide @intercom @madkudu talking about building a…,4,,,
1121185631768440000,4/24/19 22:54,Yo @BirdRide - when you dropping scooters in Minneapolis!?,0,,,
1121180035841310000,4/24/19 22:32,"RT @FastCoIdeas: “We think of @BirdRide as a full-on sustainability company,” says @melindahanson, the company’s head of sustainability.
1121175109597835269,2019-04-24 22:12:31,RT @FastCoIdeas: “We think of @BirdRide as a full-on sustainability company",” says @melindahanson, the company’s head of sustainability.,,
1121174940604980000,4/24/19 22:11,"@helloemil @limebike @LADOTofficial @MikeBoninLA Hi there, thanks for the flag. Our team has been notified and is taking care of this!",0,,,
1121174483145040000,4/24/19 22:10,"“We think of @BirdRide as a full-on sustainability company,” says @melindahanson, the company’s head of sustainabil… https://t.co/2YgMRwV6ub",9,,,
1121174094488070000,4/24/19 22:08,. @BirdRide @limebike Dumped into the Venice canals. Dell Ave @ Sherman canal court A @LADOTofficial @MikeBoninLA https://t.co/yQodTP4GqZ,0,,,
1121173568774070000,4/24/19 22:06,@Mr312 @limebike @BirdRide @janamal Boo. @BirdRide 💪,0,,,
1121171790032580000,4/24/19 21:59,@BirdRide Oops apparently my 1-star review got me a response and a refund right away. Thanks! I’m a little concerne… https://t.co/W7srpzH7EE,0,,,
1121168722410860000,4/24/19 21:47,"@FrancoisJustice Hi Francois, please send us a direct message and our team can help resolve this! 
https://t.co/h3pID4ySQA",0,,,
1121168251742850000,4/24/19 21:45,@PaoloPace Paolo 🙌🙌,0,,,
1121164408984490000,4/24/19 21:29,I’ve been converted on this trip. @limebike &gt; @BirdRide. Bigger. Faster. Stronger. #scooterwars (sorry @janamal I’m… https://t.co/iP7pTY55M0,1,,,
1121161421906160000,4/24/19 21:18,"RT @BirdRide: “The deeper I get into transportation, the more I realize we don’t need autonomous vehicles, we don’t need tunnels, all we re…",46,,,
1121159722684460000,4/24/19 21:11,RT @bruinengineer: Congrats to @Uber but more bullish on @BirdRide and @travisv 🚶 ....🎤,1394,,,
1121158768165700000,4/24/19 21:07,"Why thank you, @BirdRide You should see me parallel park. https://t.co/KeSLA2ZZ3d",0,,,
1121158322974010000,4/24/19 21:05,@meiry92 @Parisjecoute Il faut mettre @BirdRide face à ses responsabilités en interpelant ses dirigeants en France… https://t.co/7vKzbJF4ur,2,,,
1121158066576280000,4/24/19 21:04,@BikeGillian @lyft @BirdRide Think of the neighborhood list serves you could light up if you rode that around,0,,,
1121156038340690000,4/24/19 20:56,@BirdRide hi guys! You charged me $1 plus 2 minutes time for a scooter I rode 1 block but got off because it was sl… https://t.co/VfPHWAFwwg,0,,,
1121153079112550000,4/24/19 20:44,RT @joeei: Learning so much @algolia tonight with a bunch of super smart people from @BirdRide @intercom @madkudu talking about building a…,4,,,
1121152442106660000,4/24/19 20:42,"#TheEndIsNigh
designate #scooter parking zones. scooter riders and companies will only be able to park devices in… https://t.co/m7jXwgtJdr",0,,,
1121152006700190000,4/24/19 20:40,"#TheEndIsNigh
#Scooter companies will be required to use #geofencing #technology on their #scooters to limit speed… https://t.co/REclVS7dN7",0,,,
1121151778739770000,4/24/19 20:39,"#TheEndIsNigh
limit the speed of dockless #scooters from 15 mph to 8 mph in high-traffic areas like Spanish landin… https://t.co/VGiUPPYQhi",0,,,
1121139127121060000,4/24/19 19:49,It seems to me that @BirdRide is loosing the scooter wars in #Baltimore question is was that a conscious decision i… https://t.co/50BXQl4UJM,0,,,
1121137738512620000,4/24/19 19:44,RT @melindahanson: @BirdRide is making our rides even greener through purchasing offsets and RECs--and we're just getting started. Great ta…,1,,,
1121129677991620000,4/24/19 19:11,RT @joeei: Learning so much @algolia tonight with a bunch of super smart people from @BirdRide @intercom @madkudu talking about building a…,4,,,
1121128129542540000,4/24/19 19:05,"@mcowger Hi Matt, thanks for bringing this to our attention. Our team has been notified and they're on their way!",0,,,
