id,created_at,text,retweet_count
1121117324742803456,2019-04-24 18:22:54,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121116538696679424,2019-04-24 18:19:46,4 dollars for gas fr fr driving canceled we finna lime scooter around,0
1121115396738830337,2019-04-24 18:15:14,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121115081759129600,2019-04-24 18:13:59,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121114989908189184,2019-04-24 18:13:37,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121114929312854016,2019-04-24 18:13:23,@TjR_0 Whats a lime scooter,0
1121114820328091648,2019-04-24 18:12:57,"@hellenkeniford *looks out npr office and sees a lime scooter* well enough research, let's write this story!",0
1121113540297936896,2019-04-24 18:07:51,"Making the ease of scooters even more convenient! Check out Lime's newest planned feature!
https://t.co/YPB9dlQjWw",0
1121113064428974080,2019-04-24 18:05:58,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1121111742484971520,2019-04-24 18:00:43,Lime pilots feature that lets you reserve an electric scooter 15 minutes in advance #Rideables ; Rideables ; Mobili… https://t.co/UnTzStJ91w,0
1121111562377465858,2019-04-24 18:00:00,Hackers Are Reprogramming Lime Scooters to Make Sexual Comments - R-Rated App The electric scooter company Lime’s o… https://t.co/f3Qbuz5DF1,0
1121111043223089153,2019-04-24 17:57:56,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121109973650423808,2019-04-24 17:53:41,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1121108233182171136,2019-04-24 17:46:46,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1121107912972283905,2019-04-24 17:45:30,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121105891263041536,2019-04-24 17:37:28,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121104012739325952,2019-04-24 17:30:00,"JUMP, Lyft, Spin and Lime have all entered into licensing agreements to bring e-scooters to Minneapolis. https://t.co/bXmR4lPXHw",1
1121101709261119489,2019-04-24 17:20:51,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121101407724040192,2019-04-24 17:19:39,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121099020674355200,2019-04-24 17:10:10,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121098704537001985,2019-04-24 17:08:54,"R-Rated App

The electric scooter company Lime’s ongoing trial period in Brisbane, Australia isn’t going so great,… https://t.co/oAJLSSyRFR",0
1121097060999159809,2019-04-24 17:02:22,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121096476132696064,2019-04-24 17:00:03,"@Caltrain TY! What size is personal? Scooter I’m talking about are as large if not larger that Bird, Lime, etc. Don… https://t.co/uMY6IfngCy",0
1121095533316190210,2019-04-24 16:56:18,Rejoignez la révolution du scooter et du vélo partagé ! Obtenez 1 coupon de déverrouillage gratuit lorsque vous tél… https://t.co/uYe79ELD3Y,0
1121094217139355650,2019-04-24 16:51:04,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121093212012253184,2019-04-24 16:47:05,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121091792533901312,2019-04-24 16:41:26,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
