id,created_at,text,retweet_count
1121202157426966529,2019-04-24 23:59:59,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121202137390886913,2019-04-24 23:59:55,"RT @tannerfox: 5 jobs I’ve had 😂 
1. Dog walker 
2. Portable lemonade stand I made 
3. feeding my neighbors cats
4. Professional scooter ri…",58
1121202129564127232,2019-04-24 23:59:53,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121202083435204608,2019-04-24 23:59:42,Was that a Bird scooter covered in orange and blue flags?!? 👀,0
1121202060395937792,2019-04-24 23:59:36,"RT @mal_menor: Suspenden alquiler de scooters en San Isidro, de la empresa Movo, tras grave accidente contra mujer de 63 años. Fuentes indi…",50
1121202041743912960,2019-04-24 23:59:32,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121202031023263744,2019-04-24 23:59:29,"Jay Richardson, 13, was with pals at the Tees Barrage when he was set upon by the men, who then stole his bike
The… https://t.co/sjaf53h7Ya",0
1121201911875530754,2019-04-24 23:59:01,Hey you know what nobody seems to give a crap about? Scooter rules https://t.co/j6yWt6uPNZ,0
1121201892296728581,2019-04-24 23:58:56,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520
1121201763342745602,2019-04-24 23:58:25,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121201656778166277,2019-04-24 23:58:00,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121201649215610880,2019-04-24 23:57:58,@scooter__9x Cutting it close there darling... #endgame,0
1121201615896231938,2019-04-24 23:57:50,"RT @PLMeriguet: Lundi, à #Auxonne, un passant a été agressé en pleine rue par 2 hommes cagoulés qui l’ont menacé avec 1 arme, après l’avoir…",758
1121201599416762368,2019-04-24 23:57:46,RT @lopehan: Llevo casi 20 años siendo un activista del transporte sustentable. Nunca he escuchado a nadie decir que el transporte se resue…,49
1121201505070211072,2019-04-24 23:57:24,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121201474455756800,2019-04-24 23:57:17,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121201423046402048,2019-04-24 23:57:04,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121201421196636160,2019-04-24 23:57:04,Bruh when that scooter first popped into picture on god I thought it was someone that was Bouta air that bitch out https://t.co/IwdJjO5ruh,0
1121201273116794882,2019-04-24 23:56:29,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121201235678285825,2019-04-24 23:56:20,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121201194922401793,2019-04-24 23:56:10,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121201156699635713,2019-04-24 23:56:01,I miss Scooter Gennett,0
1121201103830384643,2019-04-24 23:55:48,@Housey28 @mikeyb2508 @RobHainsworth01 @lickslee Yep! Another one well done lads! 🏆#oik #johnallen #yknow #scooter,0
1121201069818880000,2019-04-24 23:55:40,"@ChristineRich88 Slow scooter roll in a leopard print top and matching helmet, with a Harley biker escort. That's next level badass.",0
1121201064579960833,2019-04-24 23:55:39,Scooter - No Fate (Dmitriy Rs And DJ Cheeful Remix) https://t.co/44LuZ7wAvt via @YouTube,0
1121201022955868160,2019-04-24 23:55:29,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200970141061120,2019-04-24 23:55:16,"RT @PLMeriguet: Lundi, à #Auxonne, un passant a été agressé en pleine rue par 2 hommes cagoulés qui l’ont menacé avec 1 arme, après l’avoir…",758
1121200938704748544,2019-04-24 23:55:09,Heinemann's Hotrod the McDonnell Douglas TA-4J Skyhawk aka 'Scooter'.  First and only jet I ever puked in. https://t.co/sU85wSP477,0
1121200937924792321,2019-04-24 23:55:09,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121200875190607873,2019-04-24 23:54:54,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200787596693510,2019-04-24 23:54:33,RT @maralegre: ojo!!! Primer accidente reportado por mecanismos de micromovilidad (han habido otros menos graves). En este caso scooters. L…,30
1121200759704641536,2019-04-24 23:54:26,im a scooter boy now https://t.co/aCDDD2MywF,1
1121200738632437763,2019-04-24 23:54:21,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200727781715969,2019-04-24 23:54:19,"They wanted her to push it home, over a mile away. What!? Such a #violation of the #ADA and her rights.
Disabled Or… https://t.co/G7QWsdKNsG",0
1121200725512474625,2019-04-24 23:54:18,Riding my scooter to dodger stadium the next time they play there if Taylor hits a dong,0
1121200686983712768,2019-04-24 23:54:09,"Y si vez de ir en scooter por la vereda como retrasado mental, CAMINAS so mierda.",3
1121200666641403906,2019-04-24 23:54:04,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200659313745920,2019-04-24 23:54:02,RT @wrldwdebtch: not to be dramatic or anything but i would actually pay him to hit me in the ankle with a razor scooter #BBMAsTopSocial BT…,4
1121200606553759744,2019-04-24 23:53:50,"RT @Ajuda_ArianaG: “O melhor empresário e mais amável amigo. Scooter, obg por estar em minha vida, me guiando para alcançar meus sonhos ao…",72
1121200569962520576,2019-04-24 23:53:41,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121200545576964096,2019-04-24 23:53:35,RT @ShannonRyan82: The end of the semester be hittin’ me like a scooter to my damn ankles,1
1121200462810812417,2019-04-24 23:53:15,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121200454443118595,2019-04-24 23:53:13,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200413284474880,2019-04-24 23:53:04,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121200395265531904,2019-04-24 23:52:59,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200372511592449,2019-04-24 23:52:54,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200370057920512,2019-04-24 23:52:53,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200338881658880,2019-04-24 23:52:46,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200316941307907,2019-04-24 23:52:41,RT @Mets: Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200268513820672,2019-04-24 23:52:29,"RT @pxrdonbiebs: ""something is happening.. y'all have no idea"" - scooter braun https://t.co/dzcxJqaRrz",429
1121200260758556672,2019-04-24 23:52:27,Scooter gets scootin'. 🏃 #LGM https://t.co/w8myMwx7Az,84
1121200257105309702,2019-04-24 23:52:26,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520
1121200253846343681,2019-04-24 23:52:26,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121200246657376258,2019-04-24 23:52:24,@ohiocapitalblog It’s a plague of Scooter d-bags on 4th,0
1121200196313079808,2019-04-24 23:52:12,motorola razor scooter,1
1121200081527382016,2019-04-24 23:51:44,Just talked with a doctor who’s done 16 facial reconstruction surgeries from drunken scooter crashes in the last six months.,10
1121200003861614597,2019-04-24 23:51:26,Was having a pretty bad day BUT then I got this SUPER cool @animalcrossing scooter that I didn’t even KNOW EXISTED!… https://t.co/FBQJWuNUmj,1
1121199922722689025,2019-04-24 23:51:07,"Me: *wearing my helmet (swag) on my scooter at the boardwalk

Guy: “you can wear that helmet into the bedroom with… https://t.co/zedQvcdtCu",0
1121199903051411456,2019-04-24 23:51:02,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121199893320798213,2019-04-24 23:51:00,"@MajidTentacion Les stylos 4 couleurs qui disparaissent, c'est vous.
Les punitions générales parce que Toufik a bal… https://t.co/34ij5QPLTm",4
1121199867806699520,2019-04-24 23:50:54,"@LowkeyitsMimi @HeyMsFranklin That part, cuz I can def get home on a scooter in like 10 minutes.",0
1121199866674339841,2019-04-24 23:50:53,@newfissy  @Bethink_RBX  @TeamAdoptMe Hi guys weird question. My Grandma plays Adopt me lol and she’s a noob on the… https://t.co/hPtdvCnOO9,0
1121199824559276033,2019-04-24 23:50:43,@Alex_feeling3 Birds definitely move faster than Limes. So you just like riding on a scooter that is on the verge o… https://t.co/3t6qnvFxqu,0
1121199785120284672,2019-04-24 23:50:34,Mujer queda grave tras ser impactada por scooter eléctrico en San Isidro | #NoTePases | Lima | Transporte | El Come… https://t.co/qnOYcMSHQ4,1
1121199526151245824,2019-04-24 23:49:32,RT @everydaylouie: looking at illustrations of moles and shrews on wikipedia brings me joy https://t.co/TSFycRjXtk,1282
1121199431074885632,2019-04-24 23:49:09,Por un mundo donde empujemos a todos los que andan en scooter por la vereda. #roguemosalseñor https://t.co/2xvS3IjI5k,0
1121199421146816512,2019-04-24 23:49:07,RT @Dinolich: Setting the gift bar pretty high with a coyote skull THANK YOU @SAMBKAYS https://t.co/pqgEzNQtgZ,1
1121199338221228032,2019-04-24 23:48:47,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121199313701392384,2019-04-24 23:48:41,RT @AAAAAGGHHHH: https://t.co/m8SgLKEm5a,25046
1121199235586768897,2019-04-24 23:48:23,not to be dramatic or anything but i would actually pay him to hit me in the ankle with a razor scooter… https://t.co/vH7Hm5qHyv,4
1121199203017822208,2019-04-24 23:48:15,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121199153873166336,2019-04-24 23:48:03,@iamdjlex760 Finna get my ass a scooter 🛴,0
1121199138291372032,2019-04-24 23:48:00,"RT @everydaylouie: found this on my old computer, dunno if i ever put it here 🐍🎵 https://t.co/JDk9KuJK81",5852
1121199119605751810,2019-04-24 23:47:55,RT @vvhen: 어? 나도 하는거야? https://t.co/YjYsFjoIZE,21760
1121199032511025153,2019-04-24 23:47:34,RT @xxkylietbh: @breannacorreia_ @_apizzap Scooter,1
1121199007123034112,2019-04-24 23:47:28,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121198954203447298,2019-04-24 23:47:16,"RT @pxrdonbiebs: ""something is happening.. y'all have no idea"" - scooter braun https://t.co/dzcxJqaRrz",429
1121198853334552576,2019-04-24 23:46:52,"Scooter everywhere free rose in my Vip, yea scooter everywhere free rose in my vip https://t.co/WEqIcNeRbT",1
1121198816680665092,2019-04-24 23:46:43,"RT @pxrdonbiebs: ""something is happening.. y'all have no idea"" - scooter braun https://t.co/dzcxJqaRrz",429
1121198814839365632,2019-04-24 23:46:42,"RT @domogeek: Xiaomi dévoile le Himo T1, un scooter électrique à 450 dollars https://t.co/56jBLUFcEl https://t.co/lWPTN3JnnU",2
1121198782186577921,2019-04-24 23:46:35,"@scooter_annie Thanks, Annie! And I appreciate your help. (RT) 👍🇺🇸🇺🇸",0
1121198771323506688,2019-04-24 23:46:32,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121198752499478529,2019-04-24 23:46:28,"RT @PLMeriguet: Lundi, à #Auxonne, un passant a été agressé en pleine rue par 2 hommes cagoulés qui l’ont menacé avec 1 arme, après l’avoir…",758
1121198601181573120,2019-04-24 23:45:52,@Alex_feeling3 I don’t understand why because Birds are the superior electric scooter. I have time to argue tonight.,0
1121198495233343488,2019-04-24 23:45:26,RT @nickccerino: in high school we judged everyone but in college you see someone riding past you on a razor scooter wearing a snuggie and…,74467
1121198394846871553,2019-04-24 23:45:02,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121198390413422592,2019-04-24 23:45:01,"RT @pxrdonbiebs: ""something is happening.. y'all have no idea"" - scooter braun https://t.co/dzcxJqaRrz",429
1121198370041810944,2019-04-24 23:44:56,"RT @KamalaHarris: Teachers don’t need a gun. They need a raise. 

We have to give them the resources they need to educate the next generati…",6811
1121198293797806080,2019-04-24 23:44:38,Kiara &amp; scooter is annoying af!,0
1121198282276003845,2019-04-24 23:44:36,Guys just think if the Reds can hang around .500 till we get Alex Wood and Scooter back... we will be tough,0
1121198263913390081,2019-04-24 23:44:31,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121198010074050560,2019-04-24 23:43:31,"RT @pxrdonbiebs: ""something is happening.. y'all have no idea"" - scooter braun https://t.co/dzcxJqaRrz",429
1121197987395510272,2019-04-24 23:43:25,@spmancuso Without Alex Wood and Scooter.. and with Senzel still in the minors,0
1121197941891289088,2019-04-24 23:43:14,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121197937969778688,2019-04-24 23:43:13,@thotpocket8 Every time I see her episode I still can't believe she rode her scooter through the drive thru.,0
1121197899709173761,2019-04-24 23:43:04,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520
1121197803034644482,2019-04-24 23:42:41,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121197802590175238,2019-04-24 23:42:41,"RT @RepAdamSchiff: Today, Trump said he is the most transparent president in the history of our nation.

If by transparent, he means opposi…",17094
1121197772173082624,2019-04-24 23:42:34,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121197768784142338,2019-04-24 23:42:33,"Chcha brother, qué fuerte. En Madrid creo que pasó lo mismo en un scooter donde iban dos y la señora murió :/ 

Leí… https://t.co/ohPXd1U4C0",0
1121197747422547968,2019-04-24 23:42:28,p.s - pls move your scooter which blocks the WHOLE COMMUNAL CORRIDOR  if you want to to pick hairs about what break… https://t.co/UvWT1ijVF4,0
1121197726295785472,2019-04-24 23:42:23,RT @Shhy10: One fine Monday in 1998 I got up thinking I was going to school when father suddenly took me in his scooter to some relative's…,4
1121197708159717376,2019-04-24 23:42:19,"Incidente in via Notarbartolo, scontro tra auto e scooter: due feriti e traffico in tilt https://t.co/ydMMK45YNx https://t.co/SeIQziBWnc",0
1121197653189173254,2019-04-24 23:42:06,Watching the gambler on jeopardy. Gotta know when to hold em and when to fold him. I’m hoping some geriatric pops t… https://t.co/KKTYFX5iy3,0
1121197634264412160,2019-04-24 23:42:01,This clown just face planted on the asphalt because he thought he was a scooter master. That white blob on his shou… https://t.co/q7iSgxFLGv,0
1121197572331311105,2019-04-24 23:41:46,@_DivideXZero I got bus and scooter lol,0
1121197490341142528,2019-04-24 23:41:27,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121197480761282562,2019-04-24 23:41:24,@CaskiMusic Thought it was a plane or a turbo charged mobility scooter on bedmo high street,0
1121197478043365377,2019-04-24 23:41:24,"🙈🙈 Me puse los audifonos, (solo uno y el otro colgando, tranq) y prendi el scooter y estaba avanzando y de la nada… https://t.co/ncDvBUJImz",0
1121197409793478656,2019-04-24 23:41:07,Fuck these gas prices!!! I’m about to buy an electric scooter,0
1121197408744984576,2019-04-24 23:41:07,I can’t believe I got hooked on Game of Thrones!🤦🏼‍♀️,0
1121197324137574400,2019-04-24 23:40:47,Bts And Ari Collab? — this NEEDS to happen or i’ll be suing both bighit and scooter https://t.co/2EDhyG1Rmn,0
1121197272686108673,2019-04-24 23:40:35,"@wcvbrhondella @WCVB Sidewalks should be for walking, almost got run over once by a motorized scooter.",0
1121197204318953474,2019-04-24 23:40:19,"📌 Scoobic, el resultado de combinar una scooter y una furgoneta de reparto #Vehículos https://t.co/UoYxWFdyat",0
1121197145246306306,2019-04-24 23:40:04,"Hombre es sorprendido arrojando una scooter al despeñadero en Barranco
https://t.co/XqHawFEa8x",0
1121197128553046021,2019-04-24 23:40:00,"Hombre es sorprendido arrojando una scooter al despeñadero en Barranco
https://t.co/ZDRaa5mV1E",1
1121197110400028673,2019-04-24 23:39:56,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520
1121197011410096128,2019-04-24 23:39:33,"I was in my car and I hit a guy on a scooter the other day. A witness yelled ""hey man are you okay"" 

I said yes.",0
1121196984960991232,2019-04-24 23:39:26,"@ExpresoPeru La empresa tiene licencia, en base a qué la otorgan? Por qué el Gobierno es tan lento? Por qué no regl… https://t.co/Owj3hfTRuZ",0
1121196885958647810,2019-04-24 23:39:03,RT @biebernovidade: O feat é real? Scooter Braun curtiu a publicação de um fã clube no twitter dizendo sobre uma colaboração do Justin com…,160
1121196840937033730,2019-04-24 23:38:52,RT @biebernovidade: O feat é real? Scooter Braun curtiu a publicação de um fã clube no twitter dizendo sobre uma colaboração do Justin com…,160
1121196813229359105,2019-04-24 23:38:45,"RT @MLB: #VladJr will debut on Friday.
 
Get ready. https://t.co/LiVzSPjjmv",2090
1121196786423619584,2019-04-24 23:38:39,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121196778785783809,2019-04-24 23:38:37,"Vendi el auto, me compre una moto 150cc para ir y venir del laburo, ya la guardé y no me pienso subir. Quien me man… https://t.co/WPAZYNhZ0T",0
1121196697198239745,2019-04-24 23:38:18,"RT @mal_menor: Suspenden alquiler de scooters en San Isidro, de la empresa Movo, tras grave accidente contra mujer de 63 años. Fuentes indi…",50
1121196691216973824,2019-04-24 23:38:16,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121196656077099008,2019-04-24 23:38:08,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121196653854253056,2019-04-24 23:38:07,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121196612154462208,2019-04-24 23:37:57,some days just feel like a razor scooter to the ankle,0
1121196598497828864,2019-04-24 23:37:54,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121196478112911360,2019-04-24 23:37:25,@atvmasnoticias deje de difundir las imágenes terribles de la señora embestida por scooter eléctrico. Respeten su d… https://t.co/sPHOI6bMrm,0
1121196384151977985,2019-04-24 23:37:03,@JackHawley @elonmusk @joshandscomb @EGOPowerPlus Kind of like a bird scooter with a baby on front ha,0
1121196358537547776,2019-04-24 23:36:57,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121196321346551808,2019-04-24 23:36:48,Me enteré del accidente del scooter haciendo volar a un peatón. Terrible. Urge trazar la cancha. #scooters #ciudad… https://t.co/5O4sYfHXFj,0
1121196315084558340,2019-04-24 23:36:46,This scooter rider didn't fancy riding at the speed limit and then got frustrated when another car did... A silly o… https://t.co/MPaYmItibS,1
1121196308948238337,2019-04-24 23:36:45,RT @OfficialRezz: Omg LOL https://t.co/0KqwadxXRp,464
1121196291831123969,2019-04-24 23:36:41,I’m a shooter not a scooter,0
1121196222268751872,2019-04-24 23:36:24,"RT @ajtgurney: Questions from the last five minutes:
- do trees feel pain?
- why do bugs die?
- can I play in the garage?
- why do trees fa…",1
1121196029120958464,2019-04-24 23:35:38,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121196010414456833,2019-04-24 23:35:34,One of the best way to discover bagan is to rent a scooter and get lost inside the forest of pagoda! I did! I loved… https://t.co/HGSlUm8wUG,0
1121195965614977024,2019-04-24 23:35:23,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121195930835988481,2019-04-24 23:35:15,Una scooter manejada por un imprudente al volante atropella a una señora y le cancelan la licencia a la empresa. ¿C… https://t.co/7dxpfKMKkt,0
1121195792893485056,2019-04-24 23:34:42,"As electric scooters continue to crowd areas of San Diego and the number of scooter-related injuries climbs, city c… https://t.co/EWLIVxVJ3U",0
1121195769359491072,2019-04-24 23:34:36,Is @CNN serious with this shit? https://t.co/anbc0h5u9t,0
1121195740892676097,2019-04-24 23:34:30,someone in the neighborhood stole my little sister’s scooter and now i’m ready to beat up a twelve year old,0
1121195550991441921,2019-04-24 23:33:44,I wish I had a Fricken razor scooter right now,0
1121195537972310017,2019-04-24 23:33:41,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520
1121195471836459009,2019-04-24 23:33:25,"RT @Dean_the_wien: @30SecFights As I suspected, they scooter kids😪 https://t.co/Dx7CIxAMeX",4
1121195456405463040,2019-04-24 23:33:22,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121195380102848514,2019-04-24 23:33:04,"se estan mecharon dos chicas, una en scooter y otra en bicicleta, OIGAN ESTÚPIDAS, AMBAS ESTÁN EN VEREDA PEATONAL.… https://t.co/fOBeEJ2Eez",0
1121195306513784832,2019-04-24 23:32:46,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121195242907209729,2019-04-24 23:32:31,It was time a year ago https://t.co/TIWzRsdryk,0
1121195236762554368,2019-04-24 23:32:29,"RT @DenisseROlivari: Bienvenidos otros medios alternativos de transporte - pero como peatona sin scooter, moto, bici, carro -siempre somos…",3
1121195221331664900,2019-04-24 23:32:26,"RT @dril: the most bone headed move is to just go out and about with a name like ""scooter."" that shit sucks. Hell no. i would not even name…",4173
1121195200339009536,2019-04-24 23:32:21,"RT @whataphoney: @ScottMorrisonMP Yeah scooter, great that you’re “not campaigning” again up there in marginal Herbert? #ILikeBillShorten…",1
1121195082978349056,2019-04-24 23:31:53,I’m seeing Endgame two nights in a row and no one can stop me.,0
1121195030536843265,2019-04-24 23:31:40,@LAPDCentralArea What ? And people flying on the sidewalk on their scooter without regard to me and my dogs are not a threat … c'mon.,0
1121195024585125888,2019-04-24 23:31:39,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121195004200751104,2019-04-24 23:31:34,@fulkzach @newfissy I will pay cash for a neon pick scooter,0
1121194960831664129,2019-04-24 23:31:24,"RT @Rosario_Sasieta: Miren a estos angelitos !!!!! 2 en una scooter eléctrica !!! Arriesgan su vida y la de los conductores. 
Recta del Col…",4
1121194931165499393,2019-04-24 23:31:17,Ball 4 scooter. Ball 4,0
1121194917299195906,2019-04-24 23:31:13,RT @Olivertree: Retweet or you’ll have a scooter hit you in the shin everyday for the next 5 years https://t.co/0L9GNGlLiL,1163
1121194870842871808,2019-04-24 23:31:02,Re: Scooter for 12+ and adults on sale https://t.co/Bgz0CGYXxR,0
1121194858918621190,2019-04-24 23:30:59,RT @maralegre: ojo!!! Primer accidente reportado por mecanismos de micromovilidad (han habido otros menos graves). En este caso scooters. L…,30
1121194699350474752,2019-04-24 23:30:21,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194671735287811,2019-04-24 23:30:15,RT @albertodn_: JAJAJAJA oye @Grinscooters hay un scooter tuyo tirado en el alcantilado https://t.co/CEKIB7kzgK,12
1121194551853510658,2019-04-24 23:29:46,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194546614824960,2019-04-24 23:29:45,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194520127922176,2019-04-24 23:29:39,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194456525492230,2019-04-24 23:29:23,RT @albertodn_: JAJAJAJA oye @Grinscooters hay un scooter tuyo tirado en el alcantilado https://t.co/CEKIB7kzgK,12
1121194367425769472,2019-04-24 23:29:02,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194326623649792,2019-04-24 23:28:52,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520
1121194194108809217,2019-04-24 23:28:21,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194193173532672,2019-04-24 23:28:21,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194191906902016,2019-04-24 23:28:20,RT @Mineblo75451540: Update on the scooter: he is good btw its a he we dis not know and help me name him plz https://t.co/FdOldsHULS,1
1121194140212039681,2019-04-24 23:28:08,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194077423271936,2019-04-24 23:27:53,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194022289256449,2019-04-24 23:27:40,"@NicoleRenaeton QUIT YOUR JOB just kidding, maybe park and lime scooter in or something? hahahah",0
1121194015473324032,2019-04-24 23:27:38,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
1121194012583563264,2019-04-24 23:27:38,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 

#BBMAsTopSocial BTS @bts_twt 
 https://…",1046
